id,refseq_ids,name,description,taxname,label,resource
ENTREZ:154865,"NM_001282855,NM_001321293,NM_178827",IQUB,IQ motif and ubiquitin domain containing,Homo sapiens,Gene,ENTREZ
ENTREZ:283162,NM_001005196,OR8B4,olfactory receptor family 8 subfamily B member 4,Homo sapiens,Gene,ENTREZ
ENTREZ:92104,NM_152275,TTC30A,tetratricopeptide repeat domain 30A,Homo sapiens,Gene,ENTREZ
ENTREZ:197322,"NM_001127214,NM_001243279,NM_001284316,NM_174917",ACSF3,acyl-CoA synthetase family member 3,Homo sapiens,Gene,ENTREZ
ENTREZ:84693,NM_032601,MCEE,methylmalonyl-CoA epimerase,Homo sapiens,Gene,ENTREZ
ENTREZ:91663,"NM_001020818,NM_001020819,NM_001020820,NM_001020821,NM_001290188,NM_001290189,NM_001290190,NM_001290191,NM_001290192,NM_001290193,NM_001290194,NM_138373",MYADM,myeloid associated differentiation marker,Homo sapiens,Gene,ENTREZ
ENTREZ:163778,NM_173080,SPRR4,small proline rich protein 4,Homo sapiens,Gene,ENTREZ
ENTREZ:27141,"NM_001318807,NM_001393334,NM_001393335,NM_001393336,NM_001393337,NM_001393338,NM_001393339,NM_001393340,NM_014430",CIDEB,cell death inducing DFFA like effector b,Homo sapiens,Gene,ENTREZ
ENTREZ:51042,NM_015871,ZNF593,zinc finger protein 593,Homo sapiens,Gene,ENTREZ
ENTREZ:9683,NM_153029,N4BP1,NEDD4 binding protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79659,"NM_001080463,NM_001377",DYNC2H1,dynein cytoplasmic 2 heavy chain 1,Homo sapiens,Gene,ENTREZ
ENTREZ:123879,NM_173475,DCUN1D3,defective in cullin neddylation 1 domain containing 3,Homo sapiens,Gene,ENTREZ
ENTREZ:29763,"NM_001184974,NM_001184975,NM_016223",PACSIN3,protein kinase C and casein kinase substrate in neurons 3,Homo sapiens,Gene,ENTREZ
ENTREZ:57115,NM_020393,PGLYRP4,peptidoglycan recognition protein 4,Homo sapiens,Gene,ENTREZ
ENTREZ:83707,"NM_001033678,NM_001160389,NM_001160390,NM_001160392,NM_001160393,NM_001330298,NM_031472",TRPT1,tRNA phosphotransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:152006,"NM_022781,NM_194328,NM_194329,NM_194330,NM_194332",RNF38,ring finger protein 38,Homo sapiens,Gene,ENTREZ
ENTREZ:1007,NM_016279,CDH9,cadherin 9,Homo sapiens,Gene,ENTREZ
ENTREZ:192670,NM_017629,AGO4,argonaute RISC component 4,Homo sapiens,Gene,ENTREZ
ENTREZ:84869,NM_032783,CBR4,carbonyl reductase 4,Homo sapiens,Gene,ENTREZ
ENTREZ:23279,"NM_001318399,NM_015231",NUP160,nucleoporin 160,Homo sapiens,Gene,ENTREZ
ENTREZ:5470,NM_006239,PPEF2,protein phosphatase with EF-hand domain 2,Homo sapiens,Gene,ENTREZ
ENTREZ:23094,NM_015073,SIPA1L3,signal induced proliferation associated 1 like 3,Homo sapiens,Gene,ENTREZ
ENTREZ:84552,NM_032510,PARD6G,par-6 family cell polarity regulator gamma,Homo sapiens,Gene,ENTREZ
ENTREZ:27252,NM_014458,KLHL20,kelch like family member 20,Homo sapiens,Gene,ENTREZ
ENTREZ:81575,"NM_001130415,NM_030817",APOLD1,apolipoprotein L domain containing 1,Homo sapiens,Gene,ENTREZ
ENTREZ:4285,NM_005932,MIPEP,mitochondrial intermediate peptidase,Homo sapiens,Gene,ENTREZ
ENTREZ:257218,"NM_001042683,NM_001370327,NM_001370328,NM_173082",SHPRH,SNF2 histone linker PHD RING helicase,Homo sapiens,Gene,ENTREZ
ENTREZ:8332,NM_003511,H2AC16,H2A clustered histone 16,Homo sapiens,Gene,ENTREZ
ENTREZ:163589,"NM_001199085,NM_001199089,NM_001199091,NM_001199092,NM_001349923,NM_173533",TDRD5,tudor domain containing 5,Homo sapiens,Gene,ENTREZ
ENTREZ:78991,"NM_001301054,NM_001301057,NM_024028",PCYOX1L,prenylcysteine oxidase 1 like,Homo sapiens,Gene,ENTREZ
ENTREZ:29966,"NM_001083893,NM_014574",STRN3,striatin 3,Homo sapiens,Gene,ENTREZ
ENTREZ:286183,NM_001304533,NKAIN3,sodium/potassium transporting ATPase interacting 3,Homo sapiens,Gene,ENTREZ
ENTREZ:85459,NM_033395,CEP295,centrosomal protein 295,Homo sapiens,Gene,ENTREZ
ENTREZ:8359,NM_003538,H4C1,H4 clustered histone 1,Homo sapiens,Gene,ENTREZ
ENTREZ:23228,"NM_001144382,NM_015184",PLCL2,phospholipase C like 2,Homo sapiens,Gene,ENTREZ
ENTREZ:51332,NM_016642,SPTBN5,"spectrin beta, non-erythrocytic 5",Homo sapiens,Gene,ENTREZ
ENTREZ:57003,NM_020198,CCDC47,coiled-coil domain containing 47,Homo sapiens,Gene,ENTREZ
ENTREZ:84300,NM_032340,UQCC2,ubiquinol-cytochrome c reductase complex assembly factor 2,Homo sapiens,Gene,ENTREZ
ENTREZ:64518,NM_031898,TEKT3,tektin 3,Homo sapiens,Gene,ENTREZ
ENTREZ:54929,"NM_001256766,NM_017814",TMEM161A,transmembrane protein 161A,Homo sapiens,Gene,ENTREZ
ENTREZ:388389,"NM_001258395,NM_001258396,NM_001258397,NM_001258398,NM_001258399,NM_213607",CCDC103,coiled-coil domain containing 103,Homo sapiens,Gene,ENTREZ
ENTREZ:56123,NM_018933,PCDHB13,protocadherin beta 13,Homo sapiens,Gene,ENTREZ
ENTREZ:50831,NM_016943,TAS2R3,taste 2 receptor member 3,Homo sapiens,Gene,ENTREZ
ENTREZ:55062,"NM_001320772,NM_017983",WIPI1,"WD repeat domain, phosphoinositide interacting 1",Homo sapiens,Gene,ENTREZ
ENTREZ:26517,NM_012458,TIMM13,translocase of inner mitochondrial membrane 13,Homo sapiens,Gene,ENTREZ
ENTREZ:166336,"NM_001370528,NM_198859",PRICKLE2,prickle planar cell polarity protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:205860,"NM_001303419,NM_173553",TRIML2,tripartite motif family like 2,Homo sapiens,Gene,ENTREZ
ENTREZ:81578,"NM_001318751,NM_001318752,NM_001318753,NM_001318754,NM_030820",COL21A1,collagen type XXI alpha 1 chain,Homo sapiens,Gene,ENTREZ
ENTREZ:2527,NM_002034,FUT5,fucosyltransferase 5,Homo sapiens,Gene,ENTREZ
ENTREZ:60385,NM_021733,TSKS,testis specific serine kinase substrate,Homo sapiens,Gene,ENTREZ
ENTREZ:339745,NM_001001664,SPOPL,speckle type BTB/POZ protein like,Homo sapiens,Gene,ENTREZ
ENTREZ:57876,,MUC3B,"mucin 3B, cell surface associated",Homo sapiens,Gene,ENTREZ
ENTREZ:23215,"NM_001387844,NM_015172",PRRC2C,proline rich coiled-coil 2C,Homo sapiens,Gene,ENTREZ
ENTREZ:7478,"NM_001300938,NM_001300939,NM_058244",WNT8A,Wnt family member 8A,Homo sapiens,Gene,ENTREZ
ENTREZ:6862,"NM_001270484,NM_001366285,NM_001366286,NM_003181",TBXT,T-box transcription factor T,Homo sapiens,Gene,ENTREZ
ENTREZ:374403,"NM_001256508,NM_001369492,NM_001369494,NM_001369495,NM_001369496,NM_001369497,NM_001369498,NM_198517",TBC1D10C,TBC1 domain family member 10C,Homo sapiens,Gene,ENTREZ
ENTREZ:27255,"NM_001289080,NM_001289081,NM_001349350,NM_001349351,NM_001349352,NM_001349353,NM_001349354,NM_001349355,NM_001349356,NM_001349357,NM_001349358,NM_001349359,NM_001349360,NM_001349361,NM_001349362,NM_014461",CNTN6,contactin 6,Homo sapiens,Gene,ENTREZ
ENTREZ:55722,NM_018140,CEP72,centrosomal protein 72,Homo sapiens,Gene,ENTREZ
ENTREZ:124997,"NM_001163673,NM_001163809,NM_001163811,NM_152348",WDR81,WD repeat domain 81,Homo sapiens,Gene,ENTREZ
ENTREZ:347862,"NM_001318818,NM_001318820,NM_001318821,NM_001318822,NM_001318823,NM_001318824,NM_182612",GATD1,glutamine amidotransferase class 1 domain containing 1,Homo sapiens,Gene,ENTREZ
ENTREZ:1054,"NM_001252296,NM_001806",CEBPG,CCAAT enhancer binding protein gamma,Homo sapiens,Gene,ENTREZ
ENTREZ:29777,NM_013375,ABT1,activator of basal transcription 1,Homo sapiens,Gene,ENTREZ
ENTREZ:375757,"NM_001040011,NM_001318089,NM_001318092,NM_001379267",SWI5,SWI5 homologous recombination repair protein,Homo sapiens,Gene,ENTREZ
ENTREZ:150696,"NM_001165977,NM_001165978,NM_001321070,NM_144707",PROM2,prominin 2,Homo sapiens,Gene,ENTREZ
ENTREZ:403257,NM_001005513,OR4C45,olfactory receptor family 4 subfamily C member 45 (gene/pseudogene),Homo sapiens,Gene,ENTREZ
ENTREZ:646424,NM_001080525,SPINK8,serine peptidase inhibitor Kazal type 8 (putative),Homo sapiens,Gene,ENTREZ
ENTREZ:6230,NM_001028,RPS25,ribosomal protein S25,Homo sapiens,Gene,ENTREZ
ENTREZ:27065,"NM_001040101,NM_001287763,NM_001287764,NM_001382227,NM_001382228,NM_014392",NSG1,neuronal vesicle trafficking associated 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79155,"NM_001161527,NM_001292016,NM_024309",TNIP2,TNFAIP3 interacting protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:11216,"NM_001330152,NM_007202",AKAP10,A-kinase anchoring protein 10,Homo sapiens,Gene,ENTREZ
ENTREZ:221833,"NM_182700,NM_198956",SP8,Sp8 transcription factor,Homo sapiens,Gene,ENTREZ
ENTREZ:151449,NM_182828,GDF7,growth differentiation factor 7,Homo sapiens,Gene,ENTREZ
ENTREZ:10450,"NM_001195007,NM_001319293,NM_006112,NM_203456",PPIE,peptidylprolyl isomerase E,Homo sapiens,Gene,ENTREZ
ENTREZ:55625,"NM_001145548,NM_017740",ZDHHC7,zinc finger DHHC-type palmitoyltransferase 7,Homo sapiens,Gene,ENTREZ
ENTREZ:26281,NM_019851,FGF20,fibroblast growth factor 20,Homo sapiens,Gene,ENTREZ
ENTREZ:122402,NM_153046,TDRD9,tudor domain containing 9,Homo sapiens,Gene,ENTREZ
ENTREZ:284439,"NM_001321544,NM_178526",SLC25A42,solute carrier family 25 member 42,Homo sapiens,Gene,ENTREZ
ENTREZ:25813,NM_015380,SAMM50,SAMM50 sorting and assembly machinery component,Homo sapiens,Gene,ENTREZ
ENTREZ:127623,NM_001004492,OR2B11,olfactory receptor family 2 subfamily B member 11,Homo sapiens,Gene,ENTREZ
ENTREZ:245930,NM_001037731,DEFB116,defensin beta 116,Homo sapiens,Gene,ENTREZ
ENTREZ:27292,"NM_001348076,NM_001348077,NM_014473",DIMT1,DIM1 rRNA methyltransferase and ribosome maturation factor,Homo sapiens,Gene,ENTREZ
ENTREZ:64901,NM_022897,RANBP17,RAN binding protein 17,Homo sapiens,Gene,ENTREZ
ENTREZ:55437,"NM_001206864,NM_018571",STRADB,STE20 related adaptor beta,Homo sapiens,Gene,ENTREZ
ENTREZ:6006,"NM_001330430,NM_020485,NM_138616,NM_138617,NM_138618",RHCE,Rh blood group CcEe antigens,Homo sapiens,Gene,ENTREZ
ENTREZ:55140,"NM_001284220,NM_001284222,NM_001284224,NM_001284225,NM_001284226,NM_018091",ELP3,elongator acetyltransferase complex subunit 3,Homo sapiens,Gene,ENTREZ
ENTREZ:8368,NM_003546,H4C13,H4 clustered histone 13,Homo sapiens,Gene,ENTREZ
ENTREZ:54516,"NM_001114184,NM_001301047,NM_001301870,NM_001301871,NM_001301872,NM_019041",MTRF1L,mitochondrial translation release factor 1 like,Homo sapiens,Gene,ENTREZ
ENTREZ:9554,NM_004892,SEC22B,"SEC22 homolog B, vesicle trafficking protein",Homo sapiens,Gene,ENTREZ
ENTREZ:64108,NM_022147,RTP4,receptor transporter protein 4,Homo sapiens,Gene,ENTREZ
ENTREZ:9551,"NM_001003713,NM_001003714,NM_001039178,NM_004889",ATP5MF,ATP synthase membrane subunit f,Homo sapiens,Gene,ENTREZ
ENTREZ:84694,NM_032602,GJA10,gap junction protein alpha 10,Homo sapiens,Gene,ENTREZ
ENTREZ:100289087,"NM_001282469,NM_001320962",TSPY10,testis specific protein Y-linked 10,Homo sapiens,Gene,ENTREZ
ENTREZ:9394,NM_004807,HS6ST1,heparan sulfate 6-O-sulfotransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79913,NM_024855,ACTR5,actin related protein 5,Homo sapiens,Gene,ENTREZ
ENTREZ:643904,NM_001146684,RNF222,ring finger protein 222,Homo sapiens,Gene,ENTREZ
ENTREZ:201176,"NM_001282290,NM_001385384,NM_001385385,NM_001385386,NM_001385387,NM_001385388,NM_001385389,NM_001385390,NM_001385391,NM_001385392,NM_001385393,NM_001385394,NM_001385395,NM_001385396,NM_001385397,NM_001385398,NM_001385399,NM_174919,NM_199282",ARHGAP27,Rho GTPase activating protein 27,Homo sapiens,Gene,ENTREZ
ENTREZ:414,"NM_001669,NM_009589",ARSD,arylsulfatase D,Homo sapiens,Gene,ENTREZ
ENTREZ:125476,"NM_001098817,NM_001308064,NM_194281",INO80C,INO80 complex subunit C,Homo sapiens,Gene,ENTREZ
ENTREZ:594855,NM_001030005,CPLX3,complexin 3,Homo sapiens,Gene,ENTREZ
ENTREZ:254773,NM_175735,LYG2,lysozyme g2,Homo sapiens,Gene,ENTREZ
ENTREZ:83443,NM_031287,SF3B5,splicing factor 3b subunit 5,Homo sapiens,Gene,ENTREZ
ENTREZ:56135,"NM_018898,NM_031882",PCDHAC1,"protocadherin alpha subfamily C, 1",Homo sapiens,Gene,ENTREZ
ENTREZ:9797,NM_014760,TATDN2,TatD DNase domain containing 2,Homo sapiens,Gene,ENTREZ
ENTREZ:83860,NM_031923,TAF3,TATA-box binding protein associated factor 3,Homo sapiens,Gene,ENTREZ
ENTREZ:81616,"NM_001289177,NM_001289178,NM_001289179,NM_001289180,NM_001321384,NM_030924",ACSBG2,acyl-CoA synthetase bubblegum family member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:64425,"NM_001282766,NM_022490",POLR1E,RNA polymerase I subunit E,Homo sapiens,Gene,ENTREZ
ENTREZ:64900,"NM_001301860,NM_022896",LPIN3,lipin 3,Homo sapiens,Gene,ENTREZ
ENTREZ:84321,"NM_001376902,NM_032361",THOC3,THO complex 3,Homo sapiens,Gene,ENTREZ
ENTREZ:8559,NM_003675,PRPF18,pre-mRNA processing factor 18,Homo sapiens,Gene,ENTREZ
ENTREZ:10580,"NM_001034954,NM_001034955,NM_001034956,NM_001034957,NM_001290294,NM_001290295,NM_001290296,NM_001290297,NM_001290298,NM_001377197,NM_001377198,NM_001377199,NM_001377200,NM_001377201,NM_001377202,NM_001377203,NM_001377204,NM_001377205,NM_001377206,NM_001377207,NM_001377208,NM_001377209,NM_001384447,NM_001384448,NM_001384449,NM_001384450,NM_001384451,NM_001384452,NM_001384453,NM_001384454,NM_001384455,NM_001384456,NM_001384457,NM_001384458,NM_001384459,NM_001384460,NM_001384461,NM_001384462,NM_001384463,NM_001384464,NM_001384465,NM_006434,NM_015385,NM_024991",SORBS1,sorbin and SH3 domain containing 1,Homo sapiens,Gene,ENTREZ
ENTREZ:10351,"NM_001288985,NM_001288986,NM_001375771,NM_001375772,NM_007168",ABCA8,ATP binding cassette subfamily A member 8,Homo sapiens,Gene,ENTREZ
ENTREZ:4861,"NM_001321086,NM_002517",NPAS1,neuronal PAS domain protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:23112,"NM_001024843,NM_001162501,NM_015088",TNRC6B,trinucleotide repeat containing adaptor 6B,Homo sapiens,Gene,ENTREZ
ENTREZ:647309,NM_001146686,GMNC,geminin coiled-coil domain containing,Homo sapiens,Gene,ENTREZ
ENTREZ:55327,NM_018362,LIN7C,"lin-7 homolog C, crumbs cell polarity complex component",Homo sapiens,Gene,ENTREZ
ENTREZ:9324,"NM_001201362,NM_001201363,NM_001318884,NM_001318885,NM_001318886,NM_001318887,NM_001318888,NM_004242,NM_138730",HMGN3,high mobility group nucleosomal binding domain 3,Homo sapiens,Gene,ENTREZ
ENTREZ:81929,"NM_001013437,NM_031216",SEH1L,SEH1 like nucleoporin,Homo sapiens,Gene,ENTREZ
ENTREZ:84128,"NM_001303096,NM_032168",WDR75,WD repeat domain 75,Homo sapiens,Gene,ENTREZ
ENTREZ:80124,NM_025054,VCPIP1,valosin containing protein interacting protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:80823,"NM_001142524,NM_001142525,NM_001142526,NM_001142527,NM_001142528,NM_001142529,NM_001142530,NM_030639",BHLHB9,basic helix-loop-helix family member b9,Homo sapiens,Gene,ENTREZ
ENTREZ:23399,"NM_001143775,NM_015343",CTDNEP1,CTD nuclear envelope phosphatase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6636,"NM_001394209,NM_003095",SNRPF,small nuclear ribonucleoprotein polypeptide F,Homo sapiens,Gene,ENTREZ
ENTREZ:29894,NM_013291,CPSF1,cleavage and polyadenylation specific factor 1,Homo sapiens,Gene,ENTREZ
ENTREZ:100125288,NM_001103167,ZGLP1,zinc finger GATA like protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:10240,NM_005830,MRPS31,mitochondrial ribosomal protein S31,Homo sapiens,Gene,ENTREZ
ENTREZ:122769,"NM_152329,NM_203467",LRR1,leucine rich repeat protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:81579,NM_030821,PLA2G12A,phospholipase A2 group XIIA,Homo sapiens,Gene,ENTREZ
ENTREZ:23590,"NM_001321978,NM_001321979,NM_014317",PDSS1,decaprenyl diphosphate synthase subunit 1,Homo sapiens,Gene,ENTREZ
ENTREZ:96764,"NM_001317902,NM_001363184,NM_024831",TGS1,trimethylguanosine synthase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:112950,"NM_001001653,NM_052877,NM_201542",MED8,mediator complex subunit 8,Homo sapiens,Gene,ENTREZ
ENTREZ:3109,NM_002118,HLA-DMB,"major histocompatibility complex, class II, DM beta",Homo sapiens,Gene,ENTREZ
ENTREZ:85465,NM_033505,SELENOI,selenoprotein I,Homo sapiens,Gene,ENTREZ
ENTREZ:26056,"NM_001371272,NM_015470",RAB11FIP5,RAB11 family interacting protein 5,Homo sapiens,Gene,ENTREZ
ENTREZ:23324,"NM_001292038,NM_015274",MAN2B2,mannosidase alpha class 2B member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:123876,"NM_001308169,NM_001308172,NM_001308954",ACSM2A,acyl-CoA synthetase medium chain family member 2A,Homo sapiens,Gene,ENTREZ
ENTREZ:79991,NM_024928,STN1,STN1 subunit of CST complex,Homo sapiens,Gene,ENTREZ
ENTREZ:64096,"NM_022139,NM_145762",GFRA4,GDNF family receptor alpha 4,Homo sapiens,Gene,ENTREZ
ENTREZ:55693,NM_018039,KDM4D,lysine demethylase 4D,Homo sapiens,Gene,ENTREZ
ENTREZ:6819,"NM_001056,NM_176825",SULT1C2,sulfotransferase family 1C member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:8534,NM_003654,CHST1,carbohydrate sulfotransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:55687,"NM_001282782,NM_001282783,NM_001282784,NM_001282785,NM_018006",TRMU,tRNA mitochondrial 2-thiouridylase,Homo sapiens,Gene,ENTREZ
ENTREZ:91689,NM_033318,SMDT1,single-pass membrane protein with aspartate rich tail 1,Homo sapiens,Gene,ENTREZ
ENTREZ:143187,"NM_001318203,NM_001318205,NM_001365710,NM_001365711,NM_001365712,NM_001365713,NM_001365714,NM_145206",VTI1A,vesicle transport through interaction with t-SNAREs 1A,Homo sapiens,Gene,ENTREZ
ENTREZ:391004,NM_001099851,PRAMEF17,PRAME family member 17,Homo sapiens,Gene,ENTREZ
ENTREZ:170685,"NM_001304963,NM_153183",NUDT10,nudix hydrolase 10,Homo sapiens,Gene,ENTREZ
ENTREZ:54919,NM_017802,DNAAF5,dynein axonemal assembly factor 5,Homo sapiens,Gene,ENTREZ
ENTREZ:79642,"NM_001354210,NM_001354211,NM_024590",ARSJ,arylsulfatase family member J,Homo sapiens,Gene,ENTREZ
ENTREZ:283652,NM_205850,SLC24A5,solute carrier family 24 member 5,Homo sapiens,Gene,ENTREZ
ENTREZ:728386,NM_001242329,USP17L5,ubiquitin specific peptidase 17 like family member 5,Homo sapiens,Gene,ENTREZ
ENTREZ:8382,NM_003551,NME5,NME/NM23 family member 5,Homo sapiens,Gene,ENTREZ
ENTREZ:91181,"NM_001159484,NM_207308",NUP210L,nucleoporin 210 like,Homo sapiens,Gene,ENTREZ
ENTREZ:51294,NM_016580,PCDH12,protocadherin 12,Homo sapiens,Gene,ENTREZ
ENTREZ:8682,"NM_001297576,NM_001297577,NM_001297578,NM_003768",PEA15,proliferation and apoptosis adaptor protein 15,Homo sapiens,Gene,ENTREZ
ENTREZ:55012,"NM_001305155,NM_001305156,NM_017917",PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma,Homo sapiens,Gene,ENTREZ
ENTREZ:6631,NM_003093,SNRPC,small nuclear ribonucleoprotein polypeptide C,Homo sapiens,Gene,ENTREZ
ENTREZ:5571,"NM_001206709,NM_001206710,NM_002733",PRKAG1,protein kinase AMP-activated non-catalytic subunit gamma 1,Homo sapiens,Gene,ENTREZ
ENTREZ:55337,"NM_001308277,NM_018381",SHFL,shiftless antiviral inhibitor of ribosomal frameshifting,Homo sapiens,Gene,ENTREZ
ENTREZ:5255,"NM_001122670,NM_001172436,NM_002637",PHKA1,phosphorylase kinase regulatory subunit alpha 1,Homo sapiens,Gene,ENTREZ
ENTREZ:56130,"NM_001303145,NM_018939",PCDHB6,protocadherin beta 6,Homo sapiens,Gene,ENTREZ
ENTREZ:255919,"NM_001281789,NM_153261",CNEP1R1,CTD nuclear envelope phosphatase 1 regulatory subunit 1,Homo sapiens,Gene,ENTREZ
ENTREZ:85452,NM_001304360,CFAP74,cilia and flagella associated protein 74,Homo sapiens,Gene,ENTREZ
ENTREZ:79334,NM_001197287,OR11H2,olfactory receptor family 11 subfamily H member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:137735,NM_139166,ABRA,actin binding Rho activating protein,Homo sapiens,Gene,ENTREZ
ENTREZ:101928601,"NM_001282136,NM_001322247",MEI4,meiotic double-stranded break formation protein 4,Homo sapiens,Gene,ENTREZ
ENTREZ:114971,"NM_001143984,NM_175732",PTPMT1,protein tyrosine phosphatase mitochondrial 1,Homo sapiens,Gene,ENTREZ
ENTREZ:391723,"NM_001300781,NM_001300782",HELT,helt bHLH transcription factor,Homo sapiens,Gene,ENTREZ
ENTREZ:51362,NM_015891,CDC40,cell division cycle 40,Homo sapiens,Gene,ENTREZ
ENTREZ:54741,"NM_001198681,NM_001198683,NM_017526",LEPROT,leptin receptor overlapping transcript,Homo sapiens,Gene,ENTREZ
ENTREZ:219858,NM_001005195,OR8B12,olfactory receptor family 8 subfamily B member 12,Homo sapiens,Gene,ENTREZ
ENTREZ:64853,NM_022831,AIDA,"axin interactor, dorsalization associated",Homo sapiens,Gene,ENTREZ
ENTREZ:388662,NM_001010898,SLC6A17,solute carrier family 6 member 17,Homo sapiens,Gene,ENTREZ
ENTREZ:51585,"NM_001346413,NM_001346414,NM_001346415,NM_015885",PCF11,PCF11 cleavage and polyadenylation factor subunit,Homo sapiens,Gene,ENTREZ
ENTREZ:51693,"NM_001318524,NM_001318525,NM_001318526,NM_001318527,NM_001318528,NM_001318529,NM_001318530,NM_001318532,NM_016209",TRAPPC2L,trafficking protein particle complex subunit 2L,Homo sapiens,Gene,ENTREZ
ENTREZ:11097,"NM_001370443,NM_001370444,NM_001370445,NM_001370446,NM_007342",NUP42,nucleoporin 42,Homo sapiens,Gene,ENTREZ
ENTREZ:128869,NM_080476,PIGU,phosphatidylinositol glycan anchor biosynthesis class U,Homo sapiens,Gene,ENTREZ
ENTREZ:27090,"NM_175039,NM_175040",ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",Homo sapiens,Gene,ENTREZ
ENTREZ:64600,"NM_001360869,NM_022819",PLA2G2F,phospholipase A2 group IIF,Homo sapiens,Gene,ENTREZ
ENTREZ:161725,"NM_001329907,NM_001382637,NM_130901",OTUD7A,OTU deubiquitinase 7A,Homo sapiens,Gene,ENTREZ
ENTREZ:84892,NM_032806,POMGNT2,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)",Homo sapiens,Gene,ENTREZ
ENTREZ:54512,NM_019037,EXOSC4,exosome component 4,Homo sapiens,Gene,ENTREZ
ENTREZ:3625,NM_002193,INHBB,inhibin subunit beta B,Homo sapiens,Gene,ENTREZ
ENTREZ:55689,"NM_001351369,NM_001351370,NM_001351371,NM_018023",YEATS2,YEATS domain containing 2,Homo sapiens,Gene,ENTREZ
ENTREZ:10964,"NM_001375646,NM_001375647,NM_001375648,NM_001375649,NM_001375650,NM_006820",IFI44L,interferon induced protein 44 like,Homo sapiens,Gene,ENTREZ
ENTREZ:79778,NM_182924,MICALL2,MICAL like 2,Homo sapiens,Gene,ENTREZ
ENTREZ:347365,NM_198510,ITIH6,inter-alpha-trypsin inhibitor heavy chain family member 6,Homo sapiens,Gene,ENTREZ
ENTREZ:9057,"NM_001076785,NM_003983",SLC7A6,solute carrier family 7 member 6,Homo sapiens,Gene,ENTREZ
ENTREZ:84807,"NM_001321831,NM_001365705,NM_001365706,NM_032721,NM_139239",NFKBID,NFKB inhibitor delta,Homo sapiens,Gene,ENTREZ
ENTREZ:27340,NM_014503,UTP20,UTP20 small subunit processome component,Homo sapiens,Gene,ENTREZ
ENTREZ:26233,"NM_012162,NM_024555",FBXL6,F-box and leucine rich repeat protein 6,Homo sapiens,Gene,ENTREZ
ENTREZ:150379,"NM_001177675,NM_001371410,NM_138814",PNPLA5,patatin like phospholipase domain containing 5,Homo sapiens,Gene,ENTREZ
ENTREZ:115416,NM_138446,MALSU1,mitochondrial assembly of ribosomal large subunit 1,Homo sapiens,Gene,ENTREZ
ENTREZ:54627,NM_019090,MAP10,microtubule associated protein 10,Homo sapiens,Gene,ENTREZ
ENTREZ:57477,NM_020717,SHROOM4,shroom family member 4,Homo sapiens,Gene,ENTREZ
ENTREZ:576,"NM_001294335,NM_001294336,NM_001364857",ADGRB2,adhesion G protein-coupled receptor B2,Homo sapiens,Gene,ENTREZ
ENTREZ:414062,NM_001001437,CCL3L3,C-C motif chemokine ligand 3 like 3,Homo sapiens,Gene,ENTREZ
ENTREZ:3800,NM_004522,KIF5C,kinesin family member 5C,Homo sapiens,Gene,ENTREZ
ENTREZ:378948,"NM_001006121,NM_001320948",RBMY1B,RNA binding motif protein Y-linked family 1 member B,Homo sapiens,Gene,ENTREZ
ENTREZ:57187,NM_001081550,THOC2,THO complex 2,Homo sapiens,Gene,ENTREZ
ENTREZ:728358,"NM_001042500,NM_001302265",DEFA1B,defensin alpha 1B,Homo sapiens,Gene,ENTREZ
ENTREZ:9742,NM_014714,IFT140,intraflagellar transport 140,Homo sapiens,Gene,ENTREZ
ENTREZ:164,"NM_001030007,NM_001128",AP1G1,adaptor related protein complex 1 subunit gamma 1,Homo sapiens,Gene,ENTREZ
ENTREZ:51433,"NM_001137559,NM_001330489,NM_016237",ANAPC5,anaphase promoting complex subunit 5,Homo sapiens,Gene,ENTREZ
ENTREZ:253558,"NM_001002257,NM_001304445,NM_001304446,NM_182551",LCLAT1,lysocardiolipin acyltransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:9562,"NM_001178117,NM_001178118,NM_004897",MINPP1,multiple inositol-polyphosphate phosphatase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:83480,"NM_001271985,NM_031307",PUS3,pseudouridine synthase 3,Homo sapiens,Gene,ENTREZ
