source_id	source_type	target_id	target_type	source_name	target_name	relation_type	ttd_gene_id	ttd_pathway_id	resource
SYMBOL:AOC1	Gene	WikiPathways:WP465	Pathway	AOC1	Tryptophan metabolism	Hetionet::GpPW::Gene:Pathway	T77546	WP465	TTD
SYMBOL:GRM8	Gene	WikiPathways:WP501	Pathway	GRM8	GPCRs, Class C Metabotropic glutamate, pheromone	Hetionet::GpPW::Gene:Pathway	T77548	WP501	TTD
SYMBOL:GRM8	Gene	WikiPathways:WP1825	Pathway	GRM8	GPCR ligand binding	Hetionet::GpPW::Gene:Pathway	T77548	WP1825	TTD
SYMBOL:GRM8	Gene	WikiPathways:WP1824	Pathway	GRM8	GPCR downstream signaling	Hetionet::GpPW::Gene:Pathway	T77548	WP1824	TTD
SYMBOL:GRM8	Gene	WikiPathways:WP117	Pathway	GRM8	GPCRs, Other	Hetionet::GpPW::Gene:Pathway	T77548	WP117	TTD
SYMBOL:HSPA5	Gene	WikiPathways:WP382	Pathway	HSPA5	MAPK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T77594	WP382	TTD
SYMBOL:HSPA5	Gene	WikiPathways:WP2864	Pathway	HSPA5	Apoptosis-related network due to altered Notch3 in ovarian cancer	Hetionet::GpPW::Gene:Pathway	T77594	WP2864	TTD
SYMBOL:HSPA5	Gene	WikiPathways:WP2655	Pathway	HSPA5	Activation of Chaperone Genes by ATF6-alpha	Hetionet::GpPW::Gene:Pathway	T77594	WP2655	TTD
SYMBOL:HSPA5	Gene	WikiPathways:WP2359	Pathway	HSPA5	Parkin-Ubiquitin Proteasomal System pathway	Hetionet::GpPW::Gene:Pathway	T77594	WP2359	TTD
SYMBOL:HSPA5	Gene	WikiPathways:WP1939	Pathway	HSPA5	Unfolded Protein Response	Hetionet::GpPW::Gene:Pathway	T77594	WP1939	TTD
SYMBOL:HSPA5	Gene	WikiPathways:WP1903	Pathway	HSPA5	Response to elevated platelet cytosolic Ca2+	Hetionet::GpPW::Gene:Pathway	T77594	WP1903	TTD
SYMBOL:PDE1B	Gene	WikiPathways:WP35	Pathway	PDE1B	G Protein Signaling Pathways	Hetionet::GpPW::Gene:Pathway	T77613	WP35	TTD
SYMBOL:PDE1B	Gene	WikiPathways:WP2688	Pathway	PDE1B	DAG and IP3 signaling	Hetionet::GpPW::Gene:Pathway	T77613	WP2688	TTD
SYMBOL:PDE1B	Gene	WikiPathways:WP1978	Pathway	PDE1B	Opioid Signalling	Hetionet::GpPW::Gene:Pathway	T77613	WP1978	TTD
SYMBOL:TNFRSF10A	Gene	WikiPathways:WP2004	Pathway	TNFRSF10A	miR-targeted genes in lymphocytes - TarBase	Hetionet::GpPW::Gene:Pathway	T77645	WP2004	TTD
SYMBOL:TNFRSF10A	Gene	WikiPathways:WP1772	Pathway	TNFRSF10A	Apoptosis Modulation and Signaling	Hetionet::GpPW::Gene:Pathway	T77645	WP1772	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP619	Pathway	IFNG	Type II interferon signaling (IFNG)	Hetionet::GpPW::Gene:Pathway	T77664	WP619	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP615	Pathway	IFNG	Senescence and Autophagy in Cancer	Hetionet::GpPW::Gene:Pathway	T77664	WP615	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP560	Pathway	IFNG	TGF Beta Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T77664	WP560	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP530	Pathway	IFNG	Cytokines and Inflammatory Response	Hetionet::GpPW::Gene:Pathway	T77664	WP530	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP516	Pathway	IFNG	Hypertrophy Model	Hetionet::GpPW::Gene:Pathway	T77664	WP516	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP453	Pathway	IFNG	Inflammatory Response Pathway	Hetionet::GpPW::Gene:Pathway	T77664	WP453	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP2873	Pathway	IFNG	Aryl Hydrocarbon Receptor Pathway	Hetionet::GpPW::Gene:Pathway	T77664	WP2873	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP2865	Pathway	IFNG	IL1 and megakaryotyces in obesity	Hetionet::GpPW::Gene:Pathway	T77664	WP2865	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP2840	Pathway	IFNG	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)	Hetionet::GpPW::Gene:Pathway	T77664	WP2840	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP2431	Pathway	IFNG	Spinal Cord Injury	Hetionet::GpPW::Gene:Pathway	T77664	WP2431	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP2328	Pathway	IFNG	Allograft Rejection	Hetionet::GpPW::Gene:Pathway	T77664	WP2328	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP1836	Pathway	IFNG	Interferon gamma signaling	Hetionet::GpPW::Gene:Pathway	T77664	WP1836	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP183	Pathway	IFNG	Proteasome Degradation	Hetionet::GpPW::Gene:Pathway	T77664	WP183	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP176	Pathway	IFNG	Folate Metabolism	Hetionet::GpPW::Gene:Pathway	T77664	WP176	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP1533	Pathway	IFNG	Vitamin B12 Metabolism	Hetionet::GpPW::Gene:Pathway	T77664	WP1533	TTD
SYMBOL:IFNG	Gene	WikiPathways:WP15	Pathway	IFNG	Selenium Micronutrient Network	Hetionet::GpPW::Gene:Pathway	T77664	WP15	TTD
SYMBOL:AURKB	Gene	WikiPathways:WP2757	Pathway	AURKB	Mitotic Metaphase and Anaphase	Hetionet::GpPW::Gene:Pathway	T77764	WP2757	TTD
SYMBOL:AURKB	Gene	WikiPathways:WP2652	Pathway	AURKB	Mitotic Prometaphase	Hetionet::GpPW::Gene:Pathway	T77764	WP2652	TTD
SYMBOL:AURKB	Gene	WikiPathways:WP2038	Pathway	AURKB	Regulation of Microtubule Cytoskeleton	Hetionet::GpPW::Gene:Pathway	T77764	WP2038	TTD
SYMBOL:AURKB	Gene	WikiPathways:WP2004	Pathway	AURKB	miR-targeted genes in lymphocytes - TarBase	Hetionet::GpPW::Gene:Pathway	T77764	WP2004	TTD
SYMBOL:AURKB	Gene	WikiPathways:WP2002	Pathway	AURKB	miR-targeted genes in epithelium - TarBase	Hetionet::GpPW::Gene:Pathway	T77764	WP2002	TTD
SYMBOL:AURKB	Gene	WikiPathways:WP1782	Pathway	AURKB	APC/C-mediated degradation of cell cycle proteins	Hetionet::GpPW::Gene:Pathway	T77764	WP1782	TTD
SYMBOL:TRHR	Gene	WikiPathways:WP455	Pathway	TRHR	GPCRs, Class A Rhodopsin-like	Hetionet::GpPW::Gene:Pathway	T77796	WP455	TTD
SYMBOL:TRHR	Gene	WikiPathways:WP2664	Pathway	TRHR	Gastrin-CREB signalling pathway via PKC and MAPK	Hetionet::GpPW::Gene:Pathway	T77796	WP2664	TTD
SYMBOL:TRHR	Gene	WikiPathways:WP24	Pathway	TRHR	Peptide GPCRs	Hetionet::GpPW::Gene:Pathway	T77796	WP24	TTD
SYMBOL:TRHR	Gene	WikiPathways:WP1825	Pathway	TRHR	GPCR ligand binding	Hetionet::GpPW::Gene:Pathway	T77796	WP1825	TTD
SYMBOL:TRHR	Gene	WikiPathways:WP1824	Pathway	TRHR	GPCR downstream signaling	Hetionet::GpPW::Gene:Pathway	T77796	WP1824	TTD
SYMBOL:HRH1	Gene	WikiPathways:WP58	Pathway	HRH1	Monoamine GPCRs	Hetionet::GpPW::Gene:Pathway	T77913	WP58	TTD
SYMBOL:HRH1	Gene	WikiPathways:WP455	Pathway	HRH1	GPCRs, Class A Rhodopsin-like	Hetionet::GpPW::Gene:Pathway	T77913	WP455	TTD
SYMBOL:HRH1	Gene	WikiPathways:WP395	Pathway	HRH1	IL-4 Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T77913	WP395	TTD
SYMBOL:HRH1	Gene	WikiPathways:WP2664	Pathway	HRH1	Gastrin-CREB signalling pathway via PKC and MAPK	Hetionet::GpPW::Gene:Pathway	T77913	WP2664	TTD
SYMBOL:HRH1	Gene	WikiPathways:WP1825	Pathway	HRH1	GPCR ligand binding	Hetionet::GpPW::Gene:Pathway	T77913	WP1825	TTD
SYMBOL:HRH1	Gene	WikiPathways:WP1824	Pathway	HRH1	GPCR downstream signaling	Hetionet::GpPW::Gene:Pathway	T77913	WP1824	TTD
SYMBOL:ADAM10	Gene	WikiPathways:WP516	Pathway	ADAM10	Hypertrophy Model	Hetionet::GpPW::Gene:Pathway	T77997	WP516	TTD
SYMBOL:ADAM10	Gene	WikiPathways:WP3286	Pathway	ADAM10	Copper homeostasis	Hetionet::GpPW::Gene:Pathway	T77997	WP3286	TTD
SYMBOL:ADAM10	Gene	WikiPathways:WP2722	Pathway	ADAM10	Signaling by NOTCH3	Hetionet::GpPW::Gene:Pathway	T77997	WP2722	TTD
SYMBOL:ADAM10	Gene	WikiPathways:WP2721	Pathway	ADAM10	Signaling by NOTCH4	Hetionet::GpPW::Gene:Pathway	T77997	WP2721	TTD
SYMBOL:ADAM10	Gene	WikiPathways:WP2718	Pathway	ADAM10	Signaling by NOTCH2	Hetionet::GpPW::Gene:Pathway	T77997	WP2718	TTD
SYMBOL:ADAM10	Gene	WikiPathways:WP2059	Pathway	ADAM10	Alzheimers Disease	Hetionet::GpPW::Gene:Pathway	T77997	WP2059	TTD
SYMBOL:ADAM10	Gene	WikiPathways:WP1910	Pathway	ADAM10	Signaling by EGFR	Hetionet::GpPW::Gene:Pathway	T77997	WP1910	TTD
SYMBOL:	Gene	WikiPathways:WP2754	Pathway		Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	Hetionet::GpPW::Gene:Pathway	T78111	WP2754	TTD
SYMBOL:CD55	Gene	WikiPathways:WP558	Pathway	CD55	Complement and Coagulation Cascades	Hetionet::GpPW::Gene:Pathway	T78114	WP558	TTD
SYMBOL:CD55	Gene	WikiPathways:WP545	Pathway	CD55	Complement Activation, Classical Pathway	Hetionet::GpPW::Gene:Pathway	T78114	WP545	TTD
SYMBOL:CD55	Gene	WikiPathways:WP2806	Pathway	CD55	Human Complement System	Hetionet::GpPW::Gene:Pathway	T78114	WP2806	TTD
SYMBOL:CD55	Gene	WikiPathways:WP1825	Pathway	CD55	GPCR ligand binding	Hetionet::GpPW::Gene:Pathway	T78114	WP1825	TTD
SYMBOL:CD55	Gene	WikiPathways:WP1798	Pathway	CD55	Complement cascade	Hetionet::GpPW::Gene:Pathway	T78114	WP1798	TTD
SYMBOL:PNP	Gene	WikiPathways:WP2006	Pathway	PNP	miR-targeted genes in squamous cell - TarBase	Hetionet::GpPW::Gene:Pathway	T78198	WP2006	TTD
SYMBOL:PNP	Gene	WikiPathways:WP2004	Pathway	PNP	miR-targeted genes in lymphocytes - TarBase	Hetionet::GpPW::Gene:Pathway	T78198	WP2004	TTD
SYMBOL:PNP	Gene	WikiPathways:WP2003	Pathway	PNP	miR-targeted genes in leukocytes - TarBase	Hetionet::GpPW::Gene:Pathway	T78198	WP2003	TTD
SYMBOL:PNP	Gene	WikiPathways:WP2002	Pathway	PNP	miR-targeted genes in epithelium - TarBase	Hetionet::GpPW::Gene:Pathway	T78198	WP2002	TTD
SYMBOL:PNP	Gene	WikiPathways:WP1851	Pathway	PNP	Metabolism of nucleotides	Hetionet::GpPW::Gene:Pathway	T78198	WP1851	TTD
SYMBOL:CD44	Gene	WikiPathways:WP615	Pathway	CD44	Senescence and Autophagy in Cancer	Hetionet::GpPW::Gene:Pathway	T78319	WP615	TTD
SYMBOL:CD44	Gene	WikiPathways:WP399	Pathway	CD44	Wnt Signaling Pathway and Pluripotency	Hetionet::GpPW::Gene:Pathway	T78319	WP399	TTD
SYMBOL:CD44	Gene	WikiPathways:WP2743	Pathway	CD44	Glycosaminoglycan metabolism	Hetionet::GpPW::Gene:Pathway	T78319	WP2743	TTD
SYMBOL:CD44	Gene	WikiPathways:WP2703	Pathway	CD44	Extracellular matrix organization	Hetionet::GpPW::Gene:Pathway	T78319	WP2703	TTD
SYMBOL:TBXAS1	Gene	WikiPathways:WP98	Pathway	TBXAS1	Prostaglandin Synthesis and Regulation	Hetionet::GpPW::Gene:Pathway	T78356	WP98	TTD
SYMBOL:TBXAS1	Gene	WikiPathways:WP2650	Pathway	TBXAS1	Arachidonic acid metabolism	Hetionet::GpPW::Gene:Pathway	T78356	WP2650	TTD
SYMBOL:TBXAS1	Gene	WikiPathways:WP1879	Pathway	TBXAS1	Phase 1 - Functionalization of compounds	Hetionet::GpPW::Gene:Pathway	T78356	WP1879	TTD
SYMBOL:TBXAS1	Gene	WikiPathways:WP167	Pathway	TBXAS1	Eicosanoid Synthesis	Hetionet::GpPW::Gene:Pathway	T78356	WP167	TTD
SYMBOL:IFNL1	Gene	WikiPathways:WP2113	Pathway	IFNL1	Type III interferon signaling	Hetionet::GpPW::Gene:Pathway	T78381	WP2113	TTD
SYMBOL:MIF	Gene	WikiPathways:WP2431	Pathway	MIF	Spinal Cord Injury	Hetionet::GpPW::Gene:Pathway	T78393	WP2431	TTD
SYMBOL:MIF	Gene	WikiPathways:WP236	Pathway	MIF	Adipogenesis	Hetionet::GpPW::Gene:Pathway	T78393	WP236	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP75	Pathway	IKBKB	Toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP75	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP712	Pathway	IKBKB	Estrogen signaling pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP712	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP69	Pathway	IKBKB	TCR Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP69	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP481	Pathway	IKBKB	Insulin Signaling	Hetionet::GpPW::Gene:Pathway	T78429	WP481	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP395	Pathway	IKBKB	IL-4 Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP395	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP382	Pathway	IKBKB	MAPK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP382	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP288	Pathway	IKBKB	NLR Proteins	Hetionet::GpPW::Gene:Pathway	T78429	WP288	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2804	Pathway	IKBKB	Hair Follicle Development: Induction (Part 1 of 3)	Hetionet::GpPW::Gene:Pathway	T78429	WP2804	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2801	Pathway	IKBKB	MyD88 cascade initiated on plasma membrane	Hetionet::GpPW::Gene:Pathway	T78429	WP2801	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2795	Pathway	IKBKB	Cardiac Hypertrophic Response	Hetionet::GpPW::Gene:Pathway	T78429	WP2795	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2794	Pathway	IKBKB	Cytosolic sensors of pathogen-associated DNA	Hetionet::GpPW::Gene:Pathway	T78429	WP2794	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2768	Pathway	IKBKB	MyD88 dependent cascade initiated on endosome	Hetionet::GpPW::Gene:Pathway	T78429	WP2768	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2763	Pathway	IKBKB	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	Hetionet::GpPW::Gene:Pathway	T78429	WP2763	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2761	Pathway	IKBKB	MyD88:Mal cascade initiated on plasma membrane	Hetionet::GpPW::Gene:Pathway	T78429	WP2761	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2759	Pathway	IKBKB	Fc epsilon receptor (FCERI) signaling	Hetionet::GpPW::Gene:Pathway	T78429	WP2759	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2752	Pathway	IKBKB	MyD88-independent cascade	Hetionet::GpPW::Gene:Pathway	T78429	WP2752	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2746	Pathway	IKBKB	Signaling by the B Cell Receptor (BCR)	Hetionet::GpPW::Gene:Pathway	T78429	WP2746	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2656	Pathway	IKBKB	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Hetionet::GpPW::Gene:Pathway	T78429	WP2656	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2637	Pathway	IKBKB	Structural Pathway of Interleukin 1 (IL-1)	Hetionet::GpPW::Gene:Pathway	T78429	WP2637	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP262	Pathway	IKBKB	EBV LMP1 signaling	Hetionet::GpPW::Gene:Pathway	T78429	WP262	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2571	Pathway	IKBKB	Polycystic Kidney Disease Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2571	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP254	Pathway	IKBKB	Apoptosis	Hetionet::GpPW::Gene:Pathway	T78429	WP254	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2435	Pathway	IKBKB	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis	Hetionet::GpPW::Gene:Pathway	T78429	WP2435	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2380	Pathway	IKBKB	BDNF signaling pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2380	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2332	Pathway	IKBKB	Interleukin-11 Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2332	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2324	Pathway	IKBKB	AGE/RAGE pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2324	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP231	Pathway	IKBKB	TNF alpha Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP231	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP23	Pathway	IKBKB	B Cell Receptor Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP23	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2112	Pathway	IKBKB	IL17 signaling pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2112	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2036	Pathway	IKBKB	TWEAK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2036	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2034	Pathway	IKBKB	Leptin signaling pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2034	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP2018	Pathway	IKBKB	RANKL/RANK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP2018	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1976	Pathway	IKBKB	Signalling by NGF	Hetionet::GpPW::Gene:Pathway	T78429	WP1976	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP195	Pathway	IKBKB	IL-1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP195	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1927	Pathway	IKBKB	TCR signaling	Hetionet::GpPW::Gene:Pathway	T78429	WP1927	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1904	Pathway	IKBKB	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	Hetionet::GpPW::Gene:Pathway	T78429	WP1904	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1839	Pathway	IKBKB	Interleukin-1 signaling	Hetionet::GpPW::Gene:Pathway	T78429	WP1839	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1772	Pathway	IKBKB	Apoptosis Modulation and Signaling	Hetionet::GpPW::Gene:Pathway	T78429	WP1772	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1584	Pathway	IKBKB	Type II diabetes mellitus	Hetionet::GpPW::Gene:Pathway	T78429	WP1584	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1544	Pathway	IKBKB	MicroRNAs in cardiomyocyte hypertrophy	Hetionet::GpPW::Gene:Pathway	T78429	WP1544	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1449	Pathway	IKBKB	Regulation of toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP1449	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1434	Pathway	IKBKB	Osteopontin Signaling	Hetionet::GpPW::Gene:Pathway	T78429	WP1434	TTD
SYMBOL:IKBKB	Gene	WikiPathways:WP1433	Pathway	IKBKB	NOD pathway	Hetionet::GpPW::Gene:Pathway	T78429	WP1433	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP560	Pathway	SMAD1	TGF Beta Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78475	WP560	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP2895	Pathway	SMAD1	Differentiation of white and brown adipocyte	Hetionet::GpPW::Gene:Pathway	T78475	WP2895	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP2857	Pathway	SMAD1	Mesodermal Commitment Pathway	Hetionet::GpPW::Gene:Pathway	T78475	WP2857	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP2840	Pathway	SMAD1	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)	Hetionet::GpPW::Gene:Pathway	T78475	WP2840	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP2760	Pathway	SMAD1	Signaling by BMP	Hetionet::GpPW::Gene:Pathway	T78475	WP2760	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP2064	Pathway	SMAD1	Neural Crest Differentiation	Hetionet::GpPW::Gene:Pathway	T78475	WP2064	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP2006	Pathway	SMAD1	miR-targeted genes in squamous cell - TarBase	Hetionet::GpPW::Gene:Pathway	T78475	WP2006	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP2004	Pathway	SMAD1	miR-targeted genes in lymphocytes - TarBase	Hetionet::GpPW::Gene:Pathway	T78475	WP2004	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP1984	Pathway	SMAD1	Integrated Breast Cancer Pathway	Hetionet::GpPW::Gene:Pathway	T78475	WP1984	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP1591	Pathway	SMAD1	Heart Development	Hetionet::GpPW::Gene:Pathway	T78475	WP1591	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP1539	Pathway	SMAD1	Angiogenesis	Hetionet::GpPW::Gene:Pathway	T78475	WP1539	TTD
SYMBOL:SMAD1	Gene	WikiPathways:WP1425	Pathway	SMAD1	BMP Signalling and Regulation	Hetionet::GpPW::Gene:Pathway	T78475	WP1425	TTD
SYMBOL:GALR1	Gene	WikiPathways:WP455	Pathway	GALR1	GPCRs, Class A Rhodopsin-like	Hetionet::GpPW::Gene:Pathway	T78581	WP455	TTD
SYMBOL:GALR1	Gene	WikiPathways:WP24	Pathway	GALR1	Peptide GPCRs	Hetionet::GpPW::Gene:Pathway	T78581	WP24	TTD
SYMBOL:GALR1	Gene	WikiPathways:WP1825	Pathway	GALR1	GPCR ligand binding	Hetionet::GpPW::Gene:Pathway	T78581	WP1825	TTD
SYMBOL:GALR1	Gene	WikiPathways:WP1824	Pathway	GALR1	GPCR downstream signaling	Hetionet::GpPW::Gene:Pathway	T78581	WP1824	TTD
SYMBOL:IL5	Gene	WikiPathways:WP530	Pathway	IL5	Cytokines and Inflammatory Response	Hetionet::GpPW::Gene:Pathway	T78585	WP530	TTD
SYMBOL:IL5	Gene	WikiPathways:WP453	Pathway	IL5	Inflammatory Response Pathway	Hetionet::GpPW::Gene:Pathway	T78585	WP453	TTD
SYMBOL:IL5	Gene	WikiPathways:WP2849	Pathway	IL5	Hematopoietic Stem Cell Differentiation	Hetionet::GpPW::Gene:Pathway	T78585	WP2849	TTD
SYMBOL:IL5	Gene	WikiPathways:WP2732	Pathway	IL5	Interleukin-2 signaling	Hetionet::GpPW::Gene:Pathway	T78585	WP2732	TTD
SYMBOL:IL5	Gene	WikiPathways:WP2328	Pathway	IL5	Allograft Rejection	Hetionet::GpPW::Gene:Pathway	T78585	WP2328	TTD
SYMBOL:IL5	Gene	WikiPathways:WP1840	Pathway	IL5	Interleukin-3, 5 and GM-CSF signaling	Hetionet::GpPW::Gene:Pathway	T78585	WP1840	TTD
SYMBOL:HTR1F	Gene	WikiPathways:WP722	Pathway	HTR1F	Serotonin HTR1 Group and FOS Pathway	Hetionet::GpPW::Gene:Pathway	T78656	WP722	TTD
SYMBOL:HTR1F	Gene	WikiPathways:WP58	Pathway	HTR1F	Monoamine GPCRs	Hetionet::GpPW::Gene:Pathway	T78656	WP58	TTD
SYMBOL:HTR1F	Gene	WikiPathways:WP455	Pathway	HTR1F	GPCRs, Class A Rhodopsin-like	Hetionet::GpPW::Gene:Pathway	T78656	WP455	TTD
SYMBOL:HTR1F	Gene	WikiPathways:WP1825	Pathway	HTR1F	GPCR ligand binding	Hetionet::GpPW::Gene:Pathway	T78656	WP1825	TTD
SYMBOL:HTR1F	Gene	WikiPathways:WP1824	Pathway	HTR1F	GPCR downstream signaling	Hetionet::GpPW::Gene:Pathway	T78656	WP1824	TTD
SYMBOL:HTR1F	Gene	WikiPathways:WP117	Pathway	HTR1F	GPCRs, Other	Hetionet::GpPW::Gene:Pathway	T78656	WP117	TTD
SYMBOL:KCNJ5	Gene	WikiPathways:WP536	Pathway	KCNJ5	Calcium Regulation in the Cardiac Cell	Hetionet::GpPW::Gene:Pathway	T78692	WP536	TTD
SYMBOL:KCNJ5	Gene	WikiPathways:WP2754	Pathway	KCNJ5	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	Hetionet::GpPW::Gene:Pathway	T78692	WP2754	TTD
SYMBOL:KCNJ5	Gene	WikiPathways:WP268	Pathway	KCNJ5	Notch Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T78692	WP268	TTD
SYMBOL:KCNJ5	Gene	WikiPathways:WP2669	Pathway	KCNJ5	Potassium Channels	Hetionet::GpPW::Gene:Pathway	T78692	WP2669	TTD
SYMBOL:HTR1A	Gene	WikiPathways:WP722	Pathway	HTR1A	Serotonin HTR1 Group and FOS Pathway	Hetionet::GpPW::Gene:Pathway	T78709	WP722	TTD
SYMBOL:HTR1A	Gene	WikiPathways:WP706	Pathway	HTR1A	SIDS Susceptibility Pathways	Hetionet::GpPW::Gene:Pathway	T78709	WP706	TTD
SYMBOL:HTR1A	Gene	WikiPathways:WP58	Pathway	HTR1A	Monoamine GPCRs	Hetionet::GpPW::Gene:Pathway	T78709	WP58	TTD
SYMBOL:HTR1A	Gene	WikiPathways:WP455	Pathway	HTR1A	GPCRs, Class A Rhodopsin-like	Hetionet::GpPW::Gene:Pathway	T78709	WP455	TTD
SYMBOL:HTR1A	Gene	WikiPathways:WP1825	Pathway	HTR1A	GPCR ligand binding	Hetionet::GpPW::Gene:Pathway	T78709	WP1825	TTD
SYMBOL:HTR1A	Gene	WikiPathways:WP1824	Pathway	HTR1A	GPCR downstream signaling	Hetionet::GpPW::Gene:Pathway	T78709	WP1824	TTD
SYMBOL:TFPI	Gene	WikiPathways:WP558	Pathway	TFPI	Complement and Coagulation Cascades	Hetionet::GpPW::Gene:Pathway	T78890	WP558	TTD
SYMBOL:TFPI	Gene	WikiPathways:WP1984	Pathway	TFPI	Integrated Breast Cancer Pathway	Hetionet::GpPW::Gene:Pathway	T78890	WP1984	TTD
